age,avg_year,free_agency_year,fully_guaranteed,player,position,team,total_guaranteed,total_value 
25,665379,2021,"$261,516",Matt Milano,4-3-outside-linebacker,Bills,261516,2661516
24,655510,2022,"$162,040",Jacob Martin,4-3-outside-linebacker,Seahawks,162040,2622040
24,904350,2021,"$904,400",Jordan Willis,4-3-defensive-end,Bengals,904400,3617400
26,899716,2020,"$889,752",Carl Nassib,4-3-defensive-end,Buccaneers,889752,3598862
27,645000,2020,$0,Brandon Allen,quarterback,Rams,0,645000
24,640000,2021,"$75,000",Alex McGough,quarterback,Jaguars,75000,1280000
29,615000,2021,$0,Kapron Lewis-Moore,4-3-defensive-tackle,49ers,0,1230000
27,615000,2021,$0,Devaroe Lawrence,4-3-defensive-tackle,Browns,0,1230000
24,675237,2021,"$300,948",Jake Butt,tight-end,Broncos,300948,2700948
26,675000,2020,$0,Ben Koyack,tight-end,Jaguars,0,1350000
0,673139,2020,$0,Ty Johnson,running-back,Lions,0,2692556
0,671514,2023,"$166,056",Dexter Williams,running-back,Packers,166056,2686056
27,2150485,2020,"$6,993,947",Byron Jones,cornerback,Cowboys,6993947,8601938
0,1237804,2020,$0,JJ Arcega-Whiteside,wide-receiver,Eagles,0,4951214
0,1193989,2020,$0,Parris Campbell,wide-receiver,Colts,0,4775954
0,1157469,2020,$0,Andy Isabella,wide-receiver,Cardinals,0,4629874
32,1300000,2021,"$400,000",Colin Jones,safety,Panthers,400000,2600000
32,1300000,2020,"$500,000",Andrew Sendejo,safety,Eagles,500000,1300000
24,653252,2022,"$153,008",Shaun Dion Hamilton,inside-linebacker,Redskins,153008,2613008
23,654076,2022,"$156,304",Chris Covington,4-3-outside-linebacker,Cowboys,156304,2616304
24,651657,2022,"$146,628",Foyesade Oluokun,4-3-outside-linebacker,Falcons,146628,2606628
22,893139,2022,"$912,556",Rasheem Green,4-3-defensive-end,Seahawks,912556,3572556
0,880805,2020,$0,Chase Winovich,4-3-defensive-end,Patriots,0,3523220
26,613135,2020,"$112,540",Jeff Driskel,quarterback,Bengals,0,2452540
23,588333,2022,"$146,000",Brett Rypien,quarterback,Broncos,146000,1765000
25,615000,2021,$0,Jamiyus Pittman,4-3-defensive-tackle,Dolphins,0,1230000
27,675000,2020,$0,MyCole Pruitt,tight-end,Titans,0,1350000
26,674574,2021,"$298,296",George Kittle,tight-end,49ers,298296,2698296
0,669335,2023,"$127,840",Darwin Thompson,running-back,Chiefs,127840,2677340
0,666963,2020,$0,Travis Homer,running-back,Seahawks,0,2667852
30,2150000,2020,"$700,000",Rashaan Melvin,cornerback,Lions,700000,2150000
27,2100000,2020,"$250,000",EJ Gaines,cornerback,Bills,250000,2100000
26,2025000,2020,$0,Ken Crawley,cornerback,Saints,0,2025000
0,1146514,2020,$0,D.K. Metcalf,wide-receiver,Seahawks,0,4586054
24,1299822,2021,"$3,087,631",Justin Evans,safety,Buccaneers,3087631,5199286
22,1236954,2022,"$2,383,313",Jessie Bates III,safety,Bengals,2383313,4947817
23,651344,2022,"$145,376",Jack Cichy,inside-linebacker,Buccaneers,145376,2605376
0,648645,2020,$0,Dakota Allen,inside-linebacker,Rams,0,2594580
25,645000,2020,$0,Joseph Jones,inside-linebacker,Broncos,0,645000
0,649741,2020,$0,Jalen Jelks,4-3-outside-linebacker,Cowboys,0,2598964
0,649150,2020,$0,Kaden Elliss,4-3-outside-linebacker,Saints,0,2596600
30,880000,2020,$0,Tank Carradine,4-3-defensive-end,Dolphins,0,880000
24,870147,2020,"$856,176",Yannick Ngakoue,4-3-defensive-end,Jaguars,856176,3480587
2020,585000,2022,$0,Taryn Christion,quarterback,Seahawks,0,1755000
2020,585000,2022,$0,Manny Wilkins,quarterback,Packers,0,1755000
25,615000,2021,$0,Ifeadi Odenigbo,4-3-defensive-tackle,Vikings,0,1230000
25,600000,2020,$0,Vincent Valentine,4-3-defensive-tackle,Cardinals,0,1200000
24,670513,2021,"$282,052",Jordan Leggett,tight-end,Jets,282052,2682052
25,669129,2021,"$276,516",Jeremy Sprinkle,tight-end,Redskins,276516,2676516
25,656850,2021,"$227,400",Eric Saubert,tight-end,Falcons,227400,2627400
23,662073,2022,"$188,292",John Kelly,running-back,Rams,188292,2648292
0,661958,2020,$0,Rodney Anderson,running-back,Bengals,0,2647832
26,2025000,2020,$0,Trevor Williams,cornerback,Chargers,0,2025000
23,1125337,2022,"$2,383,704",James Washington,wide-receiver,Steelers,2383704,4501346
29,1200000,2020,"$250,000",Tavon Wilson,safety,Lions,250000,1200000
24,1186219,2022,"$2,706,496",Duke Dawson,safety,Patriots,2706496,4744876
23,645000,2020,$0,Elijah Lee,inside-linebacker,49ers,0,645000
26,645000,2020,$0,Vince Biegel,inside-linebacker,Saints,0,645000
24,644602,2022,"$118,408",Keishawn Bierria,inside-linebacker,Broncos,118408,2578408
29,645000,2020,$0,James Cowser,4-3-outside-linebacker,Raiders,0,645000
29,645000,2020,$0,Deon Lacey,4-3-outside-linebacker,Bills,0,645000
25,855740,2022,"$817,960",Deadrin Senat,4-3-defensive-end,Falcons,817960,3422960
23,826376,2022,"$826,376",Arden Key,4-3-defensive-end,Raiders,826376,3439421
2020,585000,2022,$0,Eric Dungey,quarterback,Giants,0,1755000
2020,585000,2022,$0,Jake Browning,quarterback,Vikings,0,1755000
2020,585000,2022,$0,David Blough,quarterback,Browns,0,1755000
27,600000,2020,$0,Treyvon Hester,4-3-defensive-tackle,Eagles,0,1200000
27,585000,2022,$0,Durval Neto,4-3-defensive-tackle,Dolphins,0,1755000
0,655113,2020,$0,Isaac Nauta,tight-end,Lions,0,2620452
0,657199,2020,$0,Mike Weber,running-back,Cowboys,0,2628796
0,655365,2020,$0,Kerrith Whyte Jr.,running-back,Bears,0,2621460
28,655000,2020,$0,Marcus Murphy,running-back,Bills,0,1965000
28,2025000,2020,$0,Troy Hill,cornerback,Rams,0,2025000
23,1111808,2022,"$2,259,731",DJ Chark,wide-receiver,Jaguars,2259731,4447230
0,1070241,2023,"$1,133,428",Diontae Johnson,wide-receiver,Steelers,1133428,4280962
0,1183029,2020,$0,Nasir Adderley,safety,Chargers,0,4732116
0,1168424,2020,$0,Taylor Rapp,safety,Rams,0,4673694
26,643170,2020,"$232,680",Kentrell Brothers,inside-linebacker,Vikings,232680,2572680
24,640396,2022,"$101,584",Matthew Adams,inside-linebacker,Colts,101584,2561584
25,645000,2021,$0,B.J. Bello,4-3-outside-linebacker,Eagles,0,1935000
26,645000,2020,$0,Devante Bond,4-3-outside-linebacker,Buccaneers,0,645000
25,826224,2021,"$802,896",Derek Rivers,4-3-defensive-end,Patriots,802896,3304896
2020,585000,2022,$0,Wilton Speight,quarterback,49ers,0,1755000
2020,585000,2022,$0,T.J. Linta,quarterback,Chiefs,0,1755000
2020,585000,2022,$0,Bryan Mone,4-3-defensive-tackle,Seahawks,0,1755000
2020,585000,2022,$0,Jay-Tee Tiuli,4-3-defensive-tackle,Seahawks,0,1755000
0,654138,2020,$0,Tommy Sweeney,tight-end,Bills,0,2616552
0,653498,2020,$0,Alize Mack,tight-end,Saints,0,2613992
26,652299,2020,"$269,196",DeAndre Washington,running-back,Raiders,269196,2609196
0,651777,2023,"$87,108",Myles Gaskin,running-back,Dolphins,87108,2607108
27,2000000,2020,"$1,150,000",Bashaud Breeland,cornerback,Chiefs,1150000,2000000
29,2000000,2021,"$1,000,000",Justin Bethel,cornerback,Ravens,1000000,4000000
0,1069921,2023,"$1,132,492",Jalen Hurd,wide-receiver,49ers,1132492,4279682
25,1064743,2020,$0,Tyler Boyd,wide-receiver,Bengals,0,4258972
0,1153817,2020,$0,Juan Thornhill,safety,Chiefs,0,4615266
24,1107743,2021,"$2,523,932",Su’a Cravens,safety,Broncos,2523932,4430972
24,638600,2022,"$94,400",Devante Downs,inside-linebacker,Vikings,94400,2554400
25,638453,2021,"$153,812",Tanner Vallejo,inside-linebacker,Cardinals,153812,2553812
22,637262,2022,"$89,048",Andre Smith,inside-linebacker,Panthers,89048,2549048
25,645000,2020,$0,James Burgess,4-3-outside-linebacker,Dolphins,0,645000
0,825566,2023,"$782,264",Maxx Crosby,4-3-defensive-end,Raiders,782264,3302264
0,823759,2020,$0,Anthony Nelson,4-3-defensive-end,Buccaneers,0,3295036
2020,585000,2022,$0,John Lovett,quarterback,Chiefs,0,1755000
2020,585000,2022,$0,Kyle Shurmur,quarterback,Chiefs,0,1755000
2020,585000,2022,$0,Iseoluwapo Jegede,4-3-defensive-tackle,Colts,0,1755000
2020,585000,2022,$0,Johnny Robinson,4-3-defensive-tackle,Colts,0,1755000
0,648645,2020,$0,Caleb Wilson,tight-end,Cardinals,0,2594580
26,645000,2020,$0,Ross Travis,tight-end,Colts,0,645000
25,650487,2021,"$201,948",T.J. Logan,running-back,Cardinals,201948,2601948
0,1997375,2023,"$6,133,278",Byron Murphy,cornerback,Cardinals,6133278,7989498
0,1979115,2020,$0,Rock Ya-Sin,cornerback,Colts,0,7916458
23,1048945,2021,"$1,984,476",JuJu Smith-Schuster,wide-receiver,Steelers,1984476,4195778
27,1000000,2020,"$75,000",JJ Nelson,wide-receiver,Raiders,75000,1000000
29,1105000,2020,"$150,000",Jahleel Addae,safety,Texans,150000,1105000
25,1058353,2021,"$2,068,944",Josh Jones,safety,Packers,2068944,4233412
26,1021742,2020,"$2,130,957",Sean Davis,safety,Steelers,2130957,4086966
25,621080,2021,"$84,320",Josh Harvey-Clemons,inside-linebacker,Redskins,84320,2484320
27,615000,2021,$0,Harvey Langi,inside-linebacker,Jets,0,1230000
24,639130,2021,"$156,520",Jordan Evans,4-3-outside-linebacker,Bengals,156520,2556520
24,637670,2022,"$90,680",Leon Jacobs,4-3-outside-linebacker,Jaguars,90680,2550680
0,813157,2020,$0,Austin Bryant,4-3-defensive-end,Lions,0,3252628
27,805000,2020,$0,Damontre Moore,4-3-defensive-end,49ers,0,805000
25,572000,2021,"$6,000",Tim Boyle,quarterback,Packers,6000,1716000
26,556667,2020,"$5,000",Cooper Rush,quarterback,Cowboys,5000,1670000
2020,585000,2022,$0,Jordan Thompson,4-3-defensive-tackle,Colts,0,1755000
2020,585000,2022,$0,Tito Odenigbo,4-3-defensive-tackle,Vikings,0,1755000
26,645000,2021,$0,Cole Wick,tight-end,Titans,0,1935000
25,650487,2021,"$201,948",Aaron Jones,running-back,Packers,201948,2601948
25,649807,2022,"$139,228",Trenton Cannon,running-back,Jets,139228,2599228
25,648137,2020,"$252,548",Paul Perkins,running-back,Giants,252548,2592548
28,1850000,2020,"$1,555,000",Nevin Lawson,cornerback,Raiders,1555000,1850000
0,1814786,2020,$0,Trayvon Mullen,cornerback,Raiders,0,7259142
29,1000000,2020,"$100,000",Ryan Grant,wide-receiver,Raiders,100000,1000000
27,1000000,2020,"$90,000",Maurice Harris,wide-receiver,Patriots,90000,1000000
29,1020000,2020,"$300,000",George Iloka,safety,Cowboys,300000,1020000
28,615000,2021,$0,A.J. Johnson,inside-linebacker,Broncos,0,1230000
25,613347,2020,"$383,392",Blake Martinez,inside-linebacker,Packers,383392,2453388
25,610089,2019,"$100,356",Elandon Roberts,inside-linebacker,Patriots,100356,2440356
23,636764,2022,"$87,056",Zaire Franklin,4-3-outside-linebacker,Colts,87056,2547056
25,631096,2020,"$184,384",Jatavis Brown,4-3-outside-linebacker,Chargers,184384,2524384
30,805000,2020,$0,Steven Means,4-3-defensive-end,Falcons,0,805000
27,797500,2020,$0,Marcus Smith,4-3-defensive-end,Redskins,0,1595000
29,556667,2020,"$5,000",Taysom Hill,quarterback,Saints,5000,1670000
25,555000,2020,$0,Kyle Sloter,quarterback,Vikings,0,1665000
24,540000,2021,$0,Logan Woodside,quarterback,Titans,0,1080000
2020,585000,2022,$0,Kevin Givens,4-3-defensive-tackle,49ers,0,1755000
24,573333,2021,"$10,000",Taylor Stallworth,4-3-defensive-tackle,Saints,10000,1720000
26,645000,2020,$0,Vince Mayle,tight-end,Chargers,0,645000
24,645000,2020,$0,Ricky Seals-Jones,tight-end,Cardinals,0,645000
25,647006,2020,"$248,024",Jordan Howard,running-back,Eagles,248024,2588024
25,646145,2020,"$244,580",Wendell Smallwood,running-back,Eagles,244580,2584580
24,1770213,2021,"$5,276,565",Kevin King,cornerback,Packers,5276565,7080850
32,1750000,2020,"$1,100,000",Sherrick McManis,cornerback,Bears,1100000,3500000
26,958023,2021,"$954,760",Cooper Kupp,wide-receiver,Rams,954760,3832093
22,1015856,2022,"$1,039,656",Justin Reid,safety,Texans,1036656,4063423
28,1000000,2020,"$150,000",Mo Alexander,safety,Bills,150000,1000000
27,600763,2020,"$63,052",Tyler Matakevich,inside-linebacker,Steelers,63052,2403052
25,610089,2020,"$100,356",Kamu Grugier-Hill,4-3-outside-linebacker,Eagles,100356,2440356
24,600000,2020,$0,Brandon Bell,4-3-outside-linebacker,Bengals,0,1200000
25,793947,2021,"$706,288",Trey Hendrickson,4-3-defensive-end,Saints,706288,3175788
24,785491,2022,"$681,964",Da’Shawn Hand,4-3-defensive-end,Lions,681964,3141964
24,540000,2021,$0,Phillip Walker,quarterback,Colts,0,1080000
0,540000,2021,$0,J.T. Barrett,quarterback,Saints,0,1080000
24,572667,2021,"$8,000",Poona Ford,4-3-defensive-tackle,Seahawks,8000,1718000
25,645000,2020,$0,Darrell Daniels,tight-end,Cardinals,0,645000
27,645000,2020,$0,Malcolm Johnson,tight-end,Packers,0,645000
26,645000,2020,$0,D.J. Foster,running-back,Cardinals,0,645000
0,1656664,2020,$0,Joejuan Williams,cornerback,Patriots,0,6626656
0,1614669,2020,$0,Greedy Williams,cornerback,Browns,0,6458676
30,930000,2020,$0,Brian Quick,wide-receiver,Redskins,0,930000
24,920253,2021,"$916,012",Taywan Taylor,wide-receiver,Titans,916012,3681012
27,920000,2020,"$50,000",Tommylee Lewis,wide-receiver,Lions,50000,920000
25,1000000,2020,$0,Kentrell Brice,safety,Buccaneers,0,1000000
25,993075,2020,"$1,825,944",Vonn Bell,safety,Saints,1825944,3972298
26,600000,2020,$0,Riley Bullough,inside-linebacker,Titans,0,1200000
26,595000,2021,$0,LaTroy Lewis,inside-linebacker,Titans,0,1785000
24,600000,2021,$0,Nate Gerry,4-3-outside-linebacker,Eagles,0,2400000
27,600000,2020,$0,Vontarrius Dora,4-3-outside-linebacker,Cardinals,0,1200000
22,782498,2022,"$669,992",Dorance Armstrong Jr.,4-3-defensive-end,Cowboys,669992,3129992
22,767550,2022,"$610,200",Kentavius Street,4-3-defensive-end,49ers,610200,3070200
0,540000,2021,$0,Kurt Benkert,quarterback,Falcons,0,1080000
24,525000,2020,$0,Nick Mullens,quarterback,49ers,0,1050000
23,571667,2021,"$5,000",Michael Hughes,4-3-defensive-tackle,Jaguars,5000,1715000
25,570000,2021,$0,Bruce Hector,4-3-defensive-tackle,Eagles,0,1710000
23,644602,2022,"$118,408",Jordan Thomas,tight-end,Texans,118408,2578408
26,637500,2020,$0,Stephen Anderson,tight-end,Patriots,0,1275000
24,632268,2022,"$69,072",Ryan Izzo,tight-end,Patriots,69072,2529072
26,645000,2020,$0,Elijhaa Penny,running-back,Giants,0,645000
27,645000,2020,$0,De’Angelo Henderson,running-back,Jets,0,645000
23,1564025,2022,"$3,874,260",Josh Jackson,cornerback,Packers,3874260,6256100
27,895000,2020,"$25,000",Geremy Davis,wide-receiver,Chargers,25000,895000
26,908572,2020,"$897,060",Kevin Byard,safety,Titans,897060,3634287
28,895000,2020,"$200,000",J.J. Wilcox,safety,Falcons,200000,895000
27,895000,2020,"$60,000",Jaylen Watkins,safety,Chargers,60000,895000
25,595000,2021,$0,Nigel Harris,inside-linebacker,Titans,0,1785000
23,590000,2022,"$30,000",Malik Reed,inside-linebacker,Broncos,30000,1770000
27,600000,2020,$0,Joe Walker,4-3-outside-linebacker,Cardinals,0,1200000
22,764398,2022,"$597,592",Josh Sweat,4-3-defensive-end,Eagles,597592,3057592
24,763155,2021,"$652,620",Carl Lawson,4-3-defensive-end,Bengals,652620,3052620
25,495000,2020,$0,Brogan Roback,quarterback,Steelers,0,495000
0,495000,2020,$0,Chase Litton,quarterback,Chiefs,0,495000
27,570000,2020,$0,Woodrow Hamilton,4-3-defensive-tackle,Panthers,0,570000
27,630000,2020,$0,Darren Waller,tight-end,Raiders,0,630000
26,618864,2020,"$135,456",David Morgan,tight-end,Vikings,135456,2475456
26,616071,2021,"$64,284",Mason Schreck,tight-end,Bengals,64284,2464284
26,645000,2020,$0,C.J. Ham,running-back,Vikings,0,645000
26,645000,2020,$0,Troymaine Pope,running-back,Chargers,0,645000
23,1535017,2021,"$3,814,598",Sidney Jones,cornerback,Eagles,3814598,6140068
28,895000,2020,"$65,000",Bennie Fowler,wide-receiver,Giants,65000,895000
28,895000,2020,"$90,000",Justin Hardy,wide-receiver,Falcons,90000,895000
0,881631,2020,$0,Terry McLaurin,wide-receiver,Redskins,0,3526524
26,895000,2020,"$45,000",Jordan Richards,safety,Raiders,45000,895000
28,895000,2020,"$90,000",Kemal Ishmael,safety,Falcons,90000,895000
24,590000,2022,"$25,000",BJ Blunt,inside-linebacker,Redskins,25000,1770000
23,588333,2022,"$10,000",Joe Dineen,inside-linebacker,Broncos,10000,1765000
25,600000,2020,$0,James Onwualu,4-3-outside-linebacker,Jaguars,0,1200000
23,588333,2022,"$85,000",Terez Hall,4-3-outside-linebacker,Patriots,85000,1765000
2020,585000,2022,$0,Koa Farmer,4-3-outside-linebacker,Raiders,0,1755000
0,752098,2023,"$488,392",John Cominsky,4-3-defensive-end,Falcons,488392,3008392
0,752096,2020,$0,Shareef Miller,4-3-defensive-end,Eagles,0,3008384
0,495000,2020,$0,Chad Kanoff,quarterback,Cardinals,0,495000
25,495000,2020,$0,Luis Perez,quarterback,Eagles,0,495000
24,570000,2020,$0,Elijah Qualls,4-3-defensive-tackle,Panthers,0,570000
25,562500,2020,$0,Jeremiah Ledbetter,4-3-defensive-tackle,Buccaneers,0,1125000
25,615000,2021,$0,Garrett Griffin,tight-end,Saints,0,1230000
25,615000,2021,$0,Cole Hikutini,tight-end,Vikings,0,1230000
24,645000,2021,$0,Jeremy McNichols,running-back,Titans,0,1935000
27,1500000,2020,"$600,000",Chris Milton,cornerback,Colts,600000,1500000
23,1441566,2021,"$3,525,747",Quincy Wilson,cornerback,Colts,3525747,5766262
23,880995,2022,"$889,980",Michael Gallup,wide-receiver,Cowboys,889980,3523980
23,855131,2022,"$817,024",Tre’Quan Smith,wide-receiver,Saints,817024,3420524
0,846751,2020,$0,Miles Boykin,wide-receiver,Ravens,0,3387004
27,895000,2020,"$45,000",Josh Shaw,safety,Cardinals,90000,895000
24,877997,2022,"$881,988",Tracy Walker,safety,Lions,881988,3511988
0,870218,2020,$0,Will Harris,safety,Lions,0,3480872
23,588333,2022,"$50,000",Otaro Alaka,inside-linebacker,Ravens,50000,1765000
23,587500,2022,"$7,500",Josh Watson,inside-linebacker,Broncos,7500,1762500
2020,585000,2022,$0,Anthony Stubbs,4-3-outside-linebacker,Browns,0,1755000
2020,585000,2022,$0,Dedrick Young,4-3-outside-linebacker,Browns,0,1755000
25,745140,2021,"$580,560",Deatrich Wise,4-3-defensive-end,Patriots,580560,2980560
27,735000,2021,"$310,000",Randy Gregory,4-3-defensive-end,Cowboys,310000,735000
25,495000,2020,$0,Danny Etling,quarterback,Patriots,0,495000
24,495000,2020,$0,John Wolford,quarterback,Rams,0,495000
25,556667,2020,"$20,000",Adam Butler,4-3-defensive-tackle,Patriots,20000,1670000
25,556167,2020,"$20,000",Eli Ankou,4-3-defensive-tackle,Jaguars,20000,1668500
26,613348,2020,"$383,392",Seth DeValve,tight-end,Browns,383392,2453392
28,600000,2020,$0,Jerome Cunningham,tight-end,Lions,0,1200000
26,600000,2020,$0,Temarrick Hemingway,tight-end,Broncos,0,1200000
26,645000,2021,$0,Darius Jackson,running-back,Cowboys,0,1935000
25,642129,2021,"$168,516",Elijah McGuire,running-back,Jets,168516,2568516
31,1350000,2020,"$500,000",Tramaine Brock,cornerback,Cardinals,500000,1350000
0,1303538,2020,$0,Lonnie Johnson Jr.,cornerback,Texans,0,5214150
0,831893,2020,$0,Hakeem Butler,wide-receiver,Cardinals,0,3327572
23,821041,2021,"$663,041",Chris Godwin,wide-receiver,Buccaneers,663041,3284164
27,810000,2020,"$60,000",Tony Lippett,wide-receiver,Giants,60000,810000
24,862477,2022,"$847,656",Rashaan Gaulden,safety,Panthers,847656,3449906
28,855000,2020,"$50,000",Antone Exum,safety,49ers,50000,855000
24,586667,2022,"$5,000",EJ Ejiya,inside-linebacker,Ravens,5000,1760000
24,586667,2022,"$15,000",Silas Stewart,inside-linebacker,Ravens,15000,1760000
2020,585000,2022,$0,Te’von Coney,inside-linebacker,Raiders,0,1755000
2020,585000,2022,$0,Azeez Al-Shaair,4-3-outside-linebacker,49ers,0,1755000
23,585000,2022,$0,Darius Harris,4-3-outside-linebacker,Chiefs,0,1755000
29,735000,2020,"$15,000",Ra’Shede Hageman,4-3-defensive-end,Falcons,15000,735000
27,720000,2020,$0,Branden Jackson,4-3-defensive-end,Seahawks,0,720000
27,495000,2020,$0,Josh Woodrum,quarterback,Redskins,0,495000
24,540000,2021,$0,Tomasi Laulile,4-3-defensive-tackle,Saints,0,1080000
24,540000,2021,$0,Andrew Brown,4-3-defensive-tackle,Bengals,0,1080000
